Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,1991,"Population, age 21, total",SP.POP.AG21.TO.UN,736611
South Africa,ZAF,1990,"Population, age 21, total",SP.POP.AG21.TO.UN,712430
South Africa,ZAF,2015,"Population, age 22, female",SP.POP.AG22.FE.UN,495580
South Africa,ZAF,2013,"Population, age 22, female",SP.POP.AG22.FE.UN,487164
South Africa,ZAF,2012,"Population, age 22, female",SP.POP.AG22.FE.UN,481450
South Africa,ZAF,2011,"Population, age 22, female",SP.POP.AG22.FE.UN,476683
South Africa,ZAF,2010,"Population, age 22, female",SP.POP.AG22.FE.UN,473917
South Africa,ZAF,2009,"Population, age 22, female",SP.POP.AG22.FE.UN,473697
South Africa,ZAF,2008,"Population, age 22, female",SP.POP.AG22.FE.UN,475466
South Africa,ZAF,2007,"Population, age 22, female",SP.POP.AG22.FE.UN,477864
South Africa,ZAF,2006,"Population, age 22, female",SP.POP.AG22.FE.UN,478940
South Africa,ZAF,2005,"Population, age 22, female",SP.POP.AG22.FE.UN,477340
South Africa,ZAF,2004,"Population, age 22, female",SP.POP.AG22.FE.UN,472444
South Africa,ZAF,2003,"Population, age 22, female",SP.POP.AG22.FE.UN,464802
South Africa,ZAF,2002,"Population, age 22, female",SP.POP.AG22.FE.UN,455631
South Africa,ZAF,2001,"Population, age 22, female",SP.POP.AG22.FE.UN,446731
South Africa,ZAF,2000,"Population, age 22, female",SP.POP.AG22.FE.UN,439342
South Africa,ZAF,1999,"Population, age 22, female",SP.POP.AG22.FE.UN,434001
South Africa,ZAF,1998,"Population, age 22, female",SP.POP.AG22.FE.UN,430139
South Africa,ZAF,1997,"Population, age 22, female",SP.POP.AG22.FE.UN,426574
South Africa,ZAF,1996,"Population, age 22, female",SP.POP.AG22.FE.UN,421586
South Africa,ZAF,1995,"Population, age 22, female",SP.POP.AG22.FE.UN,413993
South Africa,ZAF,1994,"Population, age 22, female",SP.POP.AG22.FE.UN,403417
South Africa,ZAF,1993,"Population, age 22, female",SP.POP.AG22.FE.UN,390441
South Africa,ZAF,1992,"Population, age 22, female",SP.POP.AG22.FE.UN,376024
South Africa,ZAF,1991,"Population, age 22, female",SP.POP.AG22.FE.UN,361570
South Africa,ZAF,1990,"Population, age 22, female",SP.POP.AG22.FE.UN,348127
South Africa,ZAF,2015,"Population, age 22, male",SP.POP.AG22.MA.UN,503807
South Africa,ZAF,2014,"Population, age 22, male",SP.POP.AG22.MA.UN,500046
South Africa,ZAF,2013,"Population, age 22, male",SP.POP.AG22.MA.UN,494443
South Africa,ZAF,2012,"Population, age 22, male",SP.POP.AG22.MA.UN,488157
South Africa,ZAF,2011,"Population, age 22, male",SP.POP.AG22.MA.UN,482835
South Africa,ZAF,2010,"Population, age 22, male",SP.POP.AG22.MA.UN,479582
South Africa,ZAF,2009,"Population, age 22, male",SP.POP.AG22.MA.UN,478945
South Africa,ZAF,2008,"Population, age 22, male",SP.POP.AG22.MA.UN,480346
South Africa,ZAF,2007,"Population, age 22, male",SP.POP.AG22.MA.UN,482394
South Africa,ZAF,2006,"Population, age 22, male",SP.POP.AG22.MA.UN,483100
South Africa,ZAF,2005,"Population, age 22, male",SP.POP.AG22.MA.UN,481073
South Africa,ZAF,2004,"Population, age 22, male",SP.POP.AG22.MA.UN,475727
South Africa,ZAF,2003,"Population, age 22, male",SP.POP.AG22.MA.UN,467610
South Africa,ZAF,2002,"Population, age 22, male",SP.POP.AG22.MA.UN,457833
South Africa,ZAF,2001,"Population, age 22, male",SP.POP.AG22.MA.UN,448053
South Africa,ZAF,2000,"Population, age 22, male",SP.POP.AG22.MA.UN,439434
South Africa,ZAF,1999,"Population, age 22, male",SP.POP.AG22.MA.UN,432459
South Africa,ZAF,1998,"Population, age 22, male",SP.POP.AG22.MA.UN,426657
South Africa,ZAF,1997,"Population, age 22, male",SP.POP.AG22.MA.UN,421100
South Africa,ZAF,1996,"Population, age 22, male",SP.POP.AG22.MA.UN,414410
South Africa,ZAF,1995,"Population, age 22, male",SP.POP.AG22.MA.UN,405663
South Africa,ZAF,1994,"Population, age 22, male",SP.POP.AG22.MA.UN,394516
South Africa,ZAF,1993,"Population, age 22, male",SP.POP.AG22.MA.UN,381496
South Africa,ZAF,1992,"Population, age 22, male",SP.POP.AG22.MA.UN,367590
South Africa,ZAF,1991,"Population, age 22, male",SP.POP.AG22.MA.UN,354210
South Africa,ZAF,1990,"Population, age 22, male",SP.POP.AG22.MA.UN,342375
South Africa,ZAF,2015,"Population, age 22, total",SP.POP.AG22.TO.UN,999387
South Africa,ZAF,2013,"Population, age 22, total",SP.POP.AG22.TO.UN,981607
South Africa,ZAF,2012,"Population, age 22, total",SP.POP.AG22.TO.UN,969607
South Africa,ZAF,2011,"Population, age 22, total",SP.POP.AG22.TO.UN,959518
South Africa,ZAF,2010,"Population, age 22, total",SP.POP.AG22.TO.UN,953499
South Africa,ZAF,2009,"Population, age 22, total",SP.POP.AG22.TO.UN,952642
South Africa,ZAF,2008,"Population, age 22, total",SP.POP.AG22.TO.UN,955812
South Africa,ZAF,2007,"Population, age 22, total",SP.POP.AG22.TO.UN,960258
South Africa,ZAF,2006,"Population, age 22, total",SP.POP.AG22.TO.UN,962040
South Africa,ZAF,2005,"Population, age 22, total",SP.POP.AG22.TO.UN,958413
South Africa,ZAF,2004,"Population, age 22, total",SP.POP.AG22.TO.UN,948171
South Africa,ZAF,2003,"Population, age 22, total",SP.POP.AG22.TO.UN,932412
South Africa,ZAF,2002,"Population, age 22, total",SP.POP.AG22.TO.UN,913464
South Africa,ZAF,2001,"Population, age 22, total",SP.POP.AG22.TO.UN,894784
South Africa,ZAF,2000,"Population, age 22, total",SP.POP.AG22.TO.UN,878776
South Africa,ZAF,1999,"Population, age 22, total",SP.POP.AG22.TO.UN,866460
South Africa,ZAF,1998,"Population, age 22, total",SP.POP.AG22.TO.UN,856796
South Africa,ZAF,1997,"Population, age 22, total",SP.POP.AG22.TO.UN,847674
South Africa,ZAF,1996,"Population, age 22, total",SP.POP.AG22.TO.UN,835996
South Africa,ZAF,1995,"Population, age 22, total",SP.POP.AG22.TO.UN,819656
South Africa,ZAF,1994,"Population, age 22, total",SP.POP.AG22.TO.UN,797933
South Africa,ZAF,1993,"Population, age 22, total",SP.POP.AG22.TO.UN,771937
South Africa,ZAF,1992,"Population, age 22, total",SP.POP.AG22.TO.UN,743614
South Africa,ZAF,1991,"Population, age 22, total",SP.POP.AG22.TO.UN,715780
South Africa,ZAF,1990,"Population, age 22, total",SP.POP.AG22.TO.UN,690502
South Africa,ZAF,2015,"Population, age 23, female",SP.POP.AG23.FE.UN,488446
South Africa,ZAF,2013,"Population, age 23, female",SP.POP.AG23.FE.UN,480636
South Africa,ZAF,2012,"Population, age 23, female",SP.POP.AG23.FE.UN,475582
South Africa,ZAF,2011,"Population, age 23, female",SP.POP.AG23.FE.UN,471241
South Africa,ZAF,2010,"Population, age 23, female",SP.POP.AG23.FE.UN,468413
South Africa,ZAF,2009,"Population, age 23, female",SP.POP.AG23.FE.UN,467508
South Africa,ZAF,2008,"Population, age 23, female",SP.POP.AG23.FE.UN,468102
South Africa,ZAF,2007,"Population, age 23, female",SP.POP.AG23.FE.UN,469148
South Africa,ZAF,2006,"Population, age 23, female",SP.POP.AG23.FE.UN,469155
South Africa,ZAF,2005,"Population, age 23, female",SP.POP.AG23.FE.UN,467082
South Africa,ZAF,2004,"Population, age 23, female",SP.POP.AG23.FE.UN,462434
South Africa,ZAF,2003,"Population, age 23, female",SP.POP.AG23.FE.UN,455614
South Africa,ZAF,2002,"Population, age 23, female",SP.POP.AG23.FE.UN,447560
South Africa,ZAF,2001,"Population, age 23, female",SP.POP.AG23.FE.UN,439655
South Africa,ZAF,2000,"Population, age 23, female",SP.POP.AG23.FE.UN,432843
South Africa,ZAF,1999,"Population, age 23, female",SP.POP.AG23.FE.UN,427580
South Africa,ZAF,1998,"Population, age 23, female",SP.POP.AG23.FE.UN,423407
South Africa,ZAF,1997,"Population, age 23, female",SP.POP.AG23.FE.UN,419244
South Africa,ZAF,1996,"Population, age 23, female",SP.POP.AG23.FE.UN,413540
South Africa,ZAF,1995,"Population, age 23, female",SP.POP.AG23.FE.UN,405254
South Africa,ZAF,1994,"Population, age 23, female",SP.POP.AG23.FE.UN,394002
South Africa,ZAF,1993,"Population, age 23, female",SP.POP.AG23.FE.UN,380349
South Africa,ZAF,1992,"Population, age 23, female",SP.POP.AG23.FE.UN,365361
South Africa,ZAF,1991,"Population, age 23, female",SP.POP.AG23.FE.UN,350575
South Africa,ZAF,1990,"Population, age 23, female",SP.POP.AG23.FE.UN,337125
South Africa,ZAF,2015,"Population, age 23, male",SP.POP.AG23.MA.UN,498228
South Africa,ZAF,2014,"Population, age 23, male",SP.POP.AG23.MA.UN,494693
South Africa,ZAF,2013,"Population, age 23, male",SP.POP.AG23.MA.UN,489798
South Africa,ZAF,2012,"Population, age 23, male",SP.POP.AG23.MA.UN,484391
South Africa,ZAF,2011,"Population, age 23, male",SP.POP.AG23.MA.UN,479672
South Africa,ZAF,2010,"Population, age 23, male",SP.POP.AG23.MA.UN,476442
South Africa,ZAF,2009,"Population, age 23, male",SP.POP.AG23.MA.UN,475112
South Africa,ZAF,2008,"Population, age 23, male",SP.POP.AG23.MA.UN,475242
South Africa,ZAF,2007,"Population, age 23, male",SP.POP.AG23.MA.UN,475759
South Africa,ZAF,2006,"Population, age 23, male",SP.POP.AG23.MA.UN,475128
South Africa,ZAF,2005,"Population, age 23, male",SP.POP.AG23.MA.UN,472280
South Africa,ZAF,2004,"Population, age 23, male",SP.POP.AG23.MA.UN,466754
South Africa,ZAF,2003,"Population, age 23, male",SP.POP.AG23.MA.UN,458966
South Africa,ZAF,2002,"Population, age 23, male",SP.POP.AG23.MA.UN,449786
South Africa,ZAF,2001,"Population, age 23, male",SP.POP.AG23.MA.UN,440509
South Africa,ZAF,2000,"Population, age 23, male",SP.POP.AG23.MA.UN,432041
South Africa,ZAF,1999,"Population, age 23, male",SP.POP.AG23.MA.UN,424794
South Africa,ZAF,1998,"Population, age 23, male",SP.POP.AG23.MA.UN,418401
South Africa,ZAF,1997,"Population, age 23, male",SP.POP.AG23.MA.UN,412073
South Africa,ZAF,1996,"Population, age 23, male",SP.POP.AG23.MA.UN,404650
South Africa,ZAF,1995,"Population, age 23, male",SP.POP.AG23.MA.UN,395364
South Africa,ZAF,1994,"Population, age 23, male",SP.POP.AG23.MA.UN,383901
South Africa,ZAF,1993,"Population, age 23, male",SP.POP.AG23.MA.UN,370737
South Africa,ZAF,1992,"Population, age 23, male",SP.POP.AG23.MA.UN,356858
South Africa,ZAF,1991,"Population, age 23, male",SP.POP.AG23.MA.UN,343657
South Africa,ZAF,1990,"Population, age 23, male",SP.POP.AG23.MA.UN,332130
South Africa,ZAF,2015,"Population, age 23, total",SP.POP.AG23.TO.UN,986674
South Africa,ZAF,2013,"Population, age 23, total",SP.POP.AG23.TO.UN,970434
South Africa,ZAF,2012,"Population, age 23, total",SP.POP.AG23.TO.UN,959973
South Africa,ZAF,2011,"Population, age 23, total",SP.POP.AG23.TO.UN,950913
South Africa,ZAF,2010,"Population, age 23, total",SP.POP.AG23.TO.UN,944855
South Africa,ZAF,2009,"Population, age 23, total",SP.POP.AG23.TO.UN,942620
South Africa,ZAF,2008,"Population, age 23, total",SP.POP.AG23.TO.UN,943344
South Africa,ZAF,2007,"Population, age 23, total",SP.POP.AG23.TO.UN,944907
South Africa,ZAF,2006,"Population, age 23, total",SP.POP.AG23.TO.UN,944283
South Africa,ZAF,2005,"Population, age 23, total",SP.POP.AG23.TO.UN,939362
South Africa,ZAF,2004,"Population, age 23, total",SP.POP.AG23.TO.UN,929188
South Africa,ZAF,2003,"Population, age 23, total",SP.POP.AG23.TO.UN,914580
South Africa,ZAF,2002,"Population, age 23, total",SP.POP.AG23.TO.UN,897346
South Africa,ZAF,2001,"Population, age 23, total",SP.POP.AG23.TO.UN,880164
South Africa,ZAF,2000,"Population, age 23, total",SP.POP.AG23.TO.UN,864884
South Africa,ZAF,1999,"Population, age 23, total",SP.POP.AG23.TO.UN,852374
South Africa,ZAF,1998,"Population, age 23, total",SP.POP.AG23.TO.UN,841808
South Africa,ZAF,1997,"Population, age 23, total",SP.POP.AG23.TO.UN,831317
South Africa,ZAF,1996,"Population, age 23, total",SP.POP.AG23.TO.UN,818190
South Africa,ZAF,1995,"Population, age 23, total",SP.POP.AG23.TO.UN,800618
South Africa,ZAF,1994,"Population, age 23, total",SP.POP.AG23.TO.UN,777903
South Africa,ZAF,1993,"Population, age 23, total",SP.POP.AG23.TO.UN,751086
South Africa,ZAF,1992,"Population, age 23, total",SP.POP.AG23.TO.UN,722219
South Africa,ZAF,1991,"Population, age 23, total",SP.POP.AG23.TO.UN,694232
South Africa,ZAF,1990,"Population, age 23, total",SP.POP.AG23.TO.UN,669255
South Africa,ZAF,2015,"Population, age 24, female",SP.POP.AG24.FE.UN,478449
South Africa,ZAF,2013,"Population, age 24, female",SP.POP.AG24.FE.UN,472398
South Africa,ZAF,2012,"Population, age 24, female",SP.POP.AG24.FE.UN,468931
South Africa,ZAF,2011,"Population, age 24, female",SP.POP.AG24.FE.UN,465676
South Africa,ZAF,2010,"Population, age 24, female",SP.POP.AG24.FE.UN,462900
South Africa,ZAF,2009,"Population, age 24, female",SP.POP.AG24.FE.UN,460732
South Africa,ZAF,2008,"Population, age 24, female",SP.POP.AG24.FE.UN,459020
South Africa,ZAF,2007,"Population, age 24, female",SP.POP.AG24.FE.UN,457403
South Africa,ZAF,2006,"Population, age 24, female",SP.POP.AG24.FE.UN,455368
South Africa,ZAF,2005,"Population, age 24, female",SP.POP.AG24.FE.UN,452545
South Africa,ZAF,2004,"Population, age 24, female",SP.POP.AG24.FE.UN,448733
South Africa,ZAF,2003,"Population, age 24, female",SP.POP.AG24.FE.UN,444022
South Africa,ZAF,2002,"Population, age 24, female",SP.POP.AG24.FE.UN,438687
South Africa,ZAF,2001,"Population, age 24, female",SP.POP.AG24.FE.UN,433151
South Africa,ZAF,2000,"Population, age 24, female",SP.POP.AG24.FE.UN,427675
South Africa,ZAF,1999,"Population, age 24, female",SP.POP.AG24.FE.UN,422505
South Africa,ZAF,1998,"Population, age 24, female",SP.POP.AG24.FE.UN,417433
South Africa,ZAF,1997,"Population, age 24, female",SP.POP.AG24.FE.UN,411749
South Africa,ZAF,1996,"Population, age 24, female",SP.POP.AG24.FE.UN,404472
South Africa,ZAF,1995,"Population, age 24, female",SP.POP.AG24.FE.UN,394978
South Africa,ZAF,1994,"Population, age 24, female",SP.POP.AG24.FE.UN,382947
South Africa,ZAF,1993,"Population, age 24, female",SP.POP.AG24.FE.UN,368827
South Africa,ZAF,1992,"Population, age 24, female",SP.POP.AG24.FE.UN,353703
South Africa,ZAF,1991,"Population, age 24, female",SP.POP.AG24.FE.UN,339097
South Africa,ZAF,1990,"Population, age 24, female",SP.POP.AG24.FE.UN,326113
South Africa,ZAF,2015,"Population, age 24, male",SP.POP.AG24.MA.UN,490267
South Africa,ZAF,2014,"Population, age 24, male",SP.POP.AG24.MA.UN,487391
South Africa,ZAF,2013,"Population, age 24, male",SP.POP.AG24.MA.UN,484097
South Africa,ZAF,2012,"Population, age 24, male",SP.POP.AG24.MA.UN,480609
South Africa,ZAF,2011,"Population, age 24, male",SP.POP.AG24.MA.UN,477243
South Africa,ZAF,2010,"Population, age 24, male",SP.POP.AG24.MA.UN,474195
South Africa,ZAF,2009,"Population, age 24, male",SP.POP.AG24.MA.UN,471580
South Africa,ZAF,2008,"Population, age 24, male",SP.POP.AG24.MA.UN,469252
South Africa,ZAF,2007,"Population, age 24, male",SP.POP.AG24.MA.UN,466824
South Africa,ZAF,2006,"Population, age 24, male",SP.POP.AG24.MA.UN,463758
South Africa,ZAF,2005,"Population, age 24, male",SP.POP.AG24.MA.UN,459673
South Africa,ZAF,2004,"Population, age 24, male",SP.POP.AG24.MA.UN,454395
South Africa,ZAF,2003,"Population, age 24, male",SP.POP.AG24.MA.UN,448045
South Africa,ZAF,2002,"Population, age 24, male",SP.POP.AG24.MA.UN,440894
South Africa,ZAF,2001,"Population, age 24, male",SP.POP.AG24.MA.UN,433355
South Africa,ZAF,2000,"Population, age 24, male",SP.POP.AG24.MA.UN,425716
South Africa,ZAF,1999,"Population, age 24, male",SP.POP.AG24.MA.UN,418177
South Africa,ZAF,1998,"Population, age 24, male",SP.POP.AG24.MA.UN,410623
South Africa,ZAF,1997,"Population, age 24, male",SP.POP.AG24.MA.UN,402668
South Africa,ZAF,1996,"Population, age 24, male",SP.POP.AG24.MA.UN,393755
South Africa,ZAF,1995,"Population, age 24, male",SP.POP.AG24.MA.UN,383552
South Africa,ZAF,1994,"Population, age 24, male",SP.POP.AG24.MA.UN,371850
South Africa,ZAF,1993,"Population, age 24, male",SP.POP.AG24.MA.UN,358971
South Africa,ZAF,1992,"Population, age 24, male",SP.POP.AG24.MA.UN,345755
South Africa,ZAF,1991,"Population, age 24, male",SP.POP.AG24.MA.UN,333356
South Africa,ZAF,1990,"Population, age 24, male",SP.POP.AG24.MA.UN,322586
South Africa,ZAF,2015,"Population, age 24, total",SP.POP.AG24.TO.UN,968716
South Africa,ZAF,2013,"Population, age 24, total",SP.POP.AG24.TO.UN,956495
South Africa,ZAF,2012,"Population, age 24, total",SP.POP.AG24.TO.UN,949540
South Africa,ZAF,2011,"Population, age 24, total",SP.POP.AG24.TO.UN,942919
South Africa,ZAF,2010,"Population, age 24, total",SP.POP.AG24.TO.UN,937095
South Africa,ZAF,2009,"Population, age 24, total",SP.POP.AG24.TO.UN,932312
South Africa,ZAF,2008,"Population, age 24, total",SP.POP.AG24.TO.UN,928272
South Africa,ZAF,2007,"Population, age 24, total",SP.POP.AG24.TO.UN,924227
South Africa,ZAF,2006,"Population, age 24, total",SP.POP.AG24.TO.UN,919126
South Africa,ZAF,2005,"Population, age 24, total",SP.POP.AG24.TO.UN,912218
South Africa,ZAF,2004,"Population, age 24, total",SP.POP.AG24.TO.UN,903128
South Africa,ZAF,2003,"Population, age 24, total",SP.POP.AG24.TO.UN,892067
South Africa,ZAF,2002,"Population, age 24, total",SP.POP.AG24.TO.UN,879581
South Africa,ZAF,2001,"Population, age 24, total",SP.POP.AG24.TO.UN,866506
South Africa,ZAF,2000,"Population, age 24, total",SP.POP.AG24.TO.UN,853391
South Africa,ZAF,1999,"Population, age 24, total",SP.POP.AG24.TO.UN,840682
South Africa,ZAF,1998,"Population, age 24, total",SP.POP.AG24.TO.UN,828056
South Africa,ZAF,1997,"Population, age 24, total",SP.POP.AG24.TO.UN,814417
South Africa,ZAF,1996,"Population, age 24, total",SP.POP.AG24.TO.UN,798227
South Africa,ZAF,1995,"Population, age 24, total",SP.POP.AG24.TO.UN,778530
South Africa,ZAF,1994,"Population, age 24, total",SP.POP.AG24.TO.UN,754797
South Africa,ZAF,1993,"Population, age 24, total",SP.POP.AG24.TO.UN,727798
South Africa,ZAF,1992,"Population, age 24, total",SP.POP.AG24.TO.UN,699458
South Africa,ZAF,1991,"Population, age 24, total",SP.POP.AG24.TO.UN,672453
South Africa,ZAF,1990,"Population, age 24, total",SP.POP.AG24.TO.UN,648699
South Africa,ZAF,2015,"Population, age 25, female",SP.POP.AG25.FE.UN,468037
South Africa,ZAF,2013,"Population, age 25, female",SP.POP.AG25.FE.UN,463619
South Africa,ZAF,2012,"Population, age 25, female",SP.POP.AG25.FE.UN,461626
South Africa,ZAF,2011,"Population, age 25, female",SP.POP.AG25.FE.UN,459397
South Africa,ZAF,2010,"Population, age 25, female",SP.POP.AG25.FE.UN,456716
South Africa,ZAF,2009,"Population, age 25, female",SP.POP.AG25.FE.UN,453458
South Africa,ZAF,2008,"Population, age 25, female",SP.POP.AG25.FE.UN,449715
South Africa,ZAF,2007,"Population, age 25, female",SP.POP.AG25.FE.UN,445736
South Africa,ZAF,2006,"Population, age 25, female",SP.POP.AG25.FE.UN,441880
South Africa,ZAF,2005,"Population, age 25, female",SP.POP.AG25.FE.UN,438376
South Africa,ZAF,2004,"Population, age 25, female",SP.POP.AG25.FE.UN,435272
South Africa,ZAF,2003,"Population, age 25, female",SP.POP.AG25.FE.UN,432385
South Africa,ZAF,2002,"Population, age 25, female",SP.POP.AG25.FE.UN,429421
South Africa,ZAF,2001,"Population, age 25, female",SP.POP.AG25.FE.UN,425965
South Africa,ZAF,2000,"Population, age 25, female",SP.POP.AG25.FE.UN,421689
South Africa,ZAF,1999,"Population, age 25, female",SP.POP.AG25.FE.UN,416655
South Africa,ZAF,1998,"Population, age 25, female",SP.POP.AG25.FE.UN,410881
South Africa,ZAF,1997,"Population, age 25, female",SP.POP.AG25.FE.UN,403956
South Africa,ZAF,1996,"Population, age 25, female",SP.POP.AG25.FE.UN,395369
South Africa,ZAF,1995,"Population, age 25, female",SP.POP.AG25.FE.UN,384847
South Africa,ZAF,1994,"Population, age 25, female",SP.POP.AG25.FE.UN,372117
South Africa,ZAF,1993,"Population, age 25, female",SP.POP.AG25.FE.UN,357530
South Africa,ZAF,1992,"Population, age 25, female",SP.POP.AG25.FE.UN,342216
South Africa,ZAF,1991,"Population, age 25, female",SP.POP.AG25.FE.UN,327717
South Africa,ZAF,1990,"Population, age 25, female",SP.POP.AG25.FE.UN,315134
South Africa,ZAF,2015,"Population, age 25, male",SP.POP.AG25.MA.UN,481991
South Africa,ZAF,2014,"Population, age 25, male",SP.POP.AG25.MA.UN,479696
South Africa,ZAF,2013,"Population, age 25, male",SP.POP.AG25.MA.UN,477846
South Africa,ZAF,2012,"Population, age 25, male",SP.POP.AG25.MA.UN,476099
South Africa,ZAF,2011,"Population, age 25, male",SP.POP.AG25.MA.UN,473966
South Africa,ZAF,2010,"Population, age 25, male",SP.POP.AG25.MA.UN,471095
South Africa,ZAF,2009,"Population, age 25, male",SP.POP.AG25.MA.UN,467337
South Africa,ZAF,2008,"Population, age 25, male",SP.POP.AG25.MA.UN,462807
South Africa,ZAF,2007,"Population, age 25, male",SP.POP.AG25.MA.UN,457735
South Africa,ZAF,2006,"Population, age 25, male",SP.POP.AG25.MA.UN,452466
South Africa,ZAF,2005,"Population, age 25, male",SP.POP.AG25.MA.UN,447233
South Africa,ZAF,2004,"Population, age 25, male",SP.POP.AG25.MA.UN,442116
South Africa,ZAF,2003,"Population, age 25, male",SP.POP.AG25.MA.UN,436974
